Timepoint,Time,SocketID,Time,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSentUnique,pktSndLoss,pktSndDrop,pktRetrans,pktSndFilterExtra,byteSent,byteSentUnique,byteSndDrop,byteAvailSndBuf,msSndBuf,mbpsSendRate,usPktSndPeriod,pktRecv,pktRecvUnique,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss,byteRecv,byteRecvUnique,byteRcvLoss,byteRcvDrop,byteAvailRcvBuf,msRcvBuf,mbpsRecvRate,msRcvTsbPdDelay
2022-01-17T12:42:48.064016+0000,1429850,448292610,1429850,8192,8192,0,47.43,162.132,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1092,1089,9,0,11,3,0,0,0,1485120,1481040,12240,0,11794500,678,5.52727,800
2022-01-17T12:42:50.535311+0000,1432322,448292610,1432322,8192,8192,0,47.974,126.636,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1090,1088,10,0,13,2,0,0,0,1482400,1479680,13600,0,11638500,707,4.79879,800
2022-01-17T12:42:52.531293+0000,1434318,448292610,1434318,8192,8192,0,48.103,126.276,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,834,833,10,0,10,1,0,0,0,1134240,1132880,13600,0,11892000,737,4.54608,800
2022-01-17T12:42:54.859588+0000,1436646,448292610,1436646,8192,8192,0,49.221,171.516,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1107,1105,18,0,21,2,0,0,0,1505520,1502800,24480,0,11736000,635,5.17296,800
2022-01-17T12:42:56.613388+0000,1438400,448292610,1438400,8192,8192,0,48.924,148.824,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1012,1000,43,0,55,11,0,0,0,1376320,1360000,58480,0,11745000,576,6.2781,800
2022-01-17T12:42:58.281822+0000,1440068,448292610,1440068,8192,8192,0,47.969,122.664,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,993,983,39,0,47,10,0,0,0,1350480,1336880,53040,0,11764500,575,6.47542,800
2022-01-17T12:43:00.044179+0000,1441831,448292610,1441831,8192,8192,0,49.765,137.472,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1015,999,50,0,65,15,0,0,0,1380400,1358640,68000,0,11800500,585,6.26617,800
2022-01-17T12:43:01.998939+0000,1443785,448292610,1443785,8192,8192,0,49.343,134.832,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,932,925,50,0,58,7,0,0,0,1267520,1258000,68000,0,11952000,639,5.18741,800
2022-01-17T12:43:04.109244+0000,1445896,448292610,1445896,8192,8192,0,48.661,156.132,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,952,944,36,0,46,6,0,0,0,1294720,1283840,48960,0,11955000,690,4.90818,800
2022-01-17T12:43:06.301540+0000,1448088,448292610,1448088,8192,8192,0,49.85,145.74,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1084,1074,41,0,48,10,0,0,0,1474240,1460640,55760,0,11853000,693,5.37973,800
2022-01-17T12:43:08.744162+0000,1450531,448292610,1450531,8192,8192,0,48.447,129.996,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,997,992,15,0,23,5,0,0,0,1355920,1349120,20400,0,11860500,712,4.44087,800
2022-01-17T12:43:10.808472+0000,1452595,448292610,1452595,8192,8192,0,48.413,147.444,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1046,1044,19,0,20,2,0,0,0,1422560,1419840,25840,0,11829000,643,5.51297,800
2022-01-17T12:43:12.808179+0000,1454595,448292610,1454595,8192,8192,0,47.873,122.316,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,934,934,10,0,11,0,0,0,0,1270240,1270240,13600,0,11895000,667,5.0817,800
2022-01-17T12:43:14.947385+0000,1456734,448292610,1456734,8192,8192,0,46.902,191.832,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1096,1096,4,0,4,0,0,0,0,1490560,1490560,5440,0,11746500,720,5.57424,800
2022-01-17T12:43:17.206232+0000,1458993,448292610,1458993,8192,8192,0,48.237,181.248,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,980,980,12,0,11,0,0,0,0,1332800,1332800,16320,0,11779500,719,4.7203,800
2022-01-17T12:43:19.345162+0000,1461132,448292610,1461132,8192,8192,0,48.421,163.092,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,916,914,17,0,19,2,0,0,0,1245760,1243040,23120,0,11907000,731,4.65935,800
2022-01-17T12:43:21.505769+0000,1463292,448292610,1463292,8192,8192,0,48.129,143.964,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1051,1045,32,0,38,6,0,0,0,1429360,1421200,43520,0,11845500,669,5.29246,800
2022-01-17T12:43:23.493312+0000,1465280,448292610,1465280,8192,8192,0,47.915,140.7,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1017,1016,11,0,13,1,0,0,0,1383120,1381760,14960,0,11811000,675,5.56716,800
2022-01-17T12:43:25.451677+0000,1467238,448292610,1467238,8192,8192,0,47.112,158.424,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1055,1054,3,0,4,1,0,0,0,1434800,1433440,4080,0,11739000,714,5.8612,800
2022-01-17T12:43:27.414972+0000,1469201,448292610,1469201,8192,8192,0,47.686,149.256,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,991,991,8,0,8,0,0,0,0,1347760,1347760,10880,0,11746500,681,5.49185,800
2022-01-17T12:43:29.285986+0000,1471072,448292610,1471072,8192,8192,0,47.291,136.668,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1018,1018,13,0,13,0,0,0,0,1384480,1384480,17680,0,11716500,685,5.91966,800
2022-01-17T12:43:31.242895+0000,1473029,448292610,1473029,8192,8192,0,47.523,133.32,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,926,925,5,0,6,1,0,0,0,1259360,1258000,6800,0,11832000,691,5.14839,800
2022-01-17T12:43:33.248380+0000,1475035,448292610,1475035,8192,8192,0,47.3,138.216,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,976,976,7,0,7,0,0,0,0,1327360,1327360,9520,0,11872500,708,5.29492,800
2022-01-17T12:43:35.306433+0000,1477093,448292610,1477093,8192,8192,0,47.148,124.98,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1043,1038,12,0,17,5,0,0,0,1418480,1411680,16320,0,11809500,649,5.51386,800
2022-01-17T12:43:37.272198+0000,1479059,448292610,1479059,8192,8192,0,48.148,175.248,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1013,1012,11,0,12,1,0,0,0,1377680,1376320,14960,0,11797500,660,5.60667,800
2022-01-17T12:43:39.162659+0000,1480949,448292610,1480949,8192,8192,0,47.744,152.52,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,992,990,12,0,14,2,0,0,0,1349120,1346400,16320,0,11814000,646,5.70917,800
2022-01-17T12:43:41.082184+0000,1482869,448292610,1482869,8192,8192,0,47.336,159.012,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,924,923,10,0,11,1,0,0,0,1256640,1255280,13600,0,11920500,651,5.23729,800
2022-01-17T12:43:43.050545+0000,1484837,448292610,1484837,8192,8192,0,47.862,140.82,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1133,1131,9,0,11,2,0,0,0,1540880,1538160,12240,0,11724000,634,6.26259,800
2022-01-17T12:43:44.810987+0000,1486597,448292610,1486597,8192,8192,0,47.221,176.4,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,970,970,7,0,5,0,0,0,0,1319200,1319200,9520,0,11797500,604,5.99487,800
2022-01-17T12:43:46.575648+0000,1488362,448292610,1488362,8192,8192,0,47.765,126.048,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1049,1049,9,0,11,0,0,0,0,1426640,1426640,12240,0,11706000,622,6.46762,800
2022-01-17T12:43:48.400176+0000,1490187,448292610,1490187,8192,8192,0,47.977,123.012,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,895,894,7,0,8,1,0,0,0,1217200,1215840,9520,0,11860500,671,5.33702,800
2022-01-17T12:43:50.333009+0000,1492119,448292610,1492119,8192,8192,0,48.095,171.396,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1082,1080,10,0,12,2,0,0,0,1471520,1468800,13600,0,11742000,645,6.09063,800
2022-01-17T12:43:52.128175+0000,1493915,448292610,1493915,8192,8192,0,47.849,124.536,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,933,928,19,0,24,5,0,0,0,1268880,1262080,25840,0,11847000,664,5.65468,800
2022-01-17T12:43:54.012858+0000,1495799,448292610,1495799,8192,8192,0,47.634,168.168,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1067,1063,16,0,19,4,0,0,0,1451120,1445680,21760,0,11767500,665,6.15964,800
2022-01-17T12:43:55.981985+0000,1497768,448292610,1497768,8192,8192,0,48.103,146.52,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,989,988,4,0,6,1,0,0,0,1345040,1343680,5440,0,11770500,725,5.4645,800
2022-01-17T12:43:57.753305+0000,1499540,448292610,1499540,8192,8192,0,47.66,155.88,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1055,1054,8,0,9,1,0,0,0,1434800,1433440,10880,0,11692500,678,6.48016,800
2022-01-17T12:43:59.548091+0000,1501335,448292610,1501335,8192,8192,0,47.707,125.268,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,975,972,14,0,16,3,0,0,0,1326000,1321920,19040,0,11748000,720,5.91045,800
2022-01-17T12:44:01.297389+0000,1503084,448292610,1503084,8192,8192,0,47.46,148.5,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1039,1036,11,0,14,3,0,0,0,1413040,1408960,14960,0,11691000,727,6.46218,800
2022-01-17T12:44:03.070954+0000,1504857,448292610,1504857,8192,8192,0,47.685,152.088,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,983,978,12,0,17,5,0,0,0,1336880,1330080,16320,0,11716500,730,6.03024,800
2022-01-17T12:44:04.650620+0000,1506437,448292610,1506437,8192,8192,0,47.263,119.916,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,948,944,7,0,11,4,0,0,0,1289280,1283840,9520,0,11797500,616,6.52938,800
2022-01-17T12:44:06.200103+0000,1507987,448292610,1507987,8192,8192,0,48.846,134.172,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,960,960,9,0,10,0,0,0,0,1305600,1305600,12240,0,11850000,490,6.7409,800
2022-01-17T12:44:07.796262+0000,1509583,448292610,1509583,8192,8192,0,47.796,151.692,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1006,1003,20,0,23,3,0,0,0,1368160,1364080,27200,0,11850000,442,6.85718,800
2022-01-17T12:44:09.384015+0000,1511170,448292610,1511170,8192,8192,0,48.082,129.036,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1008,1007,5,0,6,1,0,0,0,1370880,1369520,6800,0,11841000,431,6.9073,800
2022-01-17T12:44:10.893118+0000,1512680,448292610,1512680,8192,8192,0,47.185,139.344,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,962,959,12,0,15,3,0,0,0,1308320,1304240,16320,0,11899500,411,6.93558,800
2022-01-17T12:44:12.567646+0000,1514354,448292610,1514354,8192,8192,0,47.355,143.232,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1054,1051,10,0,13,3,0,0,0,1433440,1429360,13600,0,11824500,432,6.84822,800
2022-01-17T12:44:14.147324+0000,1515934,448292610,1515934,8192,8192,0,47.01,141.024,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,974,974,5,0,5,0,0,0,0,1324640,1324640,6800,0,11862000,452,6.70841,800
2022-01-17T12:44:15.771148+0000,1517558,448292610,1517558,8192,8192,0,48.446,113.772,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1002,999,5,0,8,3,0,0,0,1362720,1358640,6800,0,11868000,464,6.71363,800
2022-01-17T12:44:17.455025+0000,1519241,448292610,1519241,8192,8192,0,48.092,152.472,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1006,1004,9,0,11,2,0,0,0,1368160,1365440,12240,0,11857500,482,6.50006,800
2022-01-17T12:44:19.160311+0000,1520947,448292610,1520947,8192,8192,0,47.192,147.96,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1023,1021,9,0,11,2,0,0,0,1391280,1388560,12240,0,11829000,498,6.52691,800
2022-01-17T12:44:20.977511+0000,1522764,448292610,1522764,8192,8192,0,47.686,147.612,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1077,1074,12,0,15,3,0,0,0,1464720,1460640,16320,0,11721000,609,6.44823,800
2022-01-17T12:44:22.864600+0000,1524651,448292610,1524651,8192,8192,0,47.993,126.744,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,985,981,13,0,17,4,0,0,0,1339600,1334160,17680,0,11745000,714,5.67904,800
2022-01-17T12:44:24.875996+0000,1526662,448292610,1526662,8192,8192,0,47.392,158.352,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1064,1063,7,0,8,1,0,0,0,1447040,1445680,9520,0,11656500,741,5.75537,800
2022-01-17T12:44:26.756996+0000,1528543,448292610,1528543,8192,8192,0,47.478,128.076,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,971,967,16,0,20,4,0,0,0,1320560,1315120,21760,0,11698500,720,5.61638,800
2022-01-17T12:44:28.641790+0000,1530428,448292610,1530428,8192,8192,0,47.333,176.076,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1053,1052,4,0,5,1,0,0,0,1432080,1430720,5440,0,11619000,726,6.07851,800
2022-01-17T12:44:30.273498+0000,1532060,448292610,1532060,8192,8192,0,47.726,135.288,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,940,940,5,0,5,0,0,0,0,1278400,1278400,6800,0,11715000,667,6.26777,800
2022-01-17T12:44:32.074303+0000,1533861,448292610,1533861,8192,8192,0,47.197,129.144,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1000,1000,5,0,5,0,0,0,0,1360000,1360000,6800,0,11709000,732,6.04171,800
2022-01-17T12:44:34.311013+0000,1536097,448292610,1536097,8192,8192,0,47.275,123.456,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,920,920,2,0,2,0,0,0,0,1251200,1251200,2720,0,11835000,756,4.47515,800
2022-01-17T12:44:36.309613+0000,1538096,448292610,1538096,8192,8192,0,47.862,118.164,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1121,1117,8,0,12,4,0,0,0,1524560,1519120,10880,0,11656500,723,6.10251,800
2022-01-17T12:44:38.032919+0000,1539819,448292610,1539819,8192,8192,0,47.244,133.2,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1006,1004,6,0,6,2,0,0,0,1368160,1365440,8160,0,11647500,706,6.35135,800
2022-01-17T12:44:39.743163+0000,1541530,448292610,1541530,8192,8192,0,47.46,109.776,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,978,973,8,0,15,5,0,0,0,1330080,1323280,10880,0,11694000,707,6.22169,800
2022-01-17T12:44:41.540474+0000,1543327,448292610,1543327,8192,8192,0,47.589,169.212,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1020,1019,7,0,8,1,0,0,0,1387200,1385840,9520,0,11658000,723,6.17458,800
2022-01-17T12:44:43.345539+0000,1545132,448292610,1545132,8192,8192,0,47.813,133.872,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,966,965,3,0,3,1,0,0,0,1313760,1312400,4080,0,11739000,740,5.82252,800
2022-01-17T12:44:44.983520+0000,1546770,448292610,1546770,8192,8192,0,47.263,129.672,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,981,979,6,0,8,2,0,0,0,1334160,1331440,8160,0,11751000,631,6.51612,800
2022-01-17T12:44:46.700246+0000,1548487,448292610,1548487,8192,8192,0,47.549,148.32,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1028,1022,13,0,20,6,0,0,0,1398080,1389920,17680,0,11715000,627,6.51509,800
2022-01-17T12:44:48.412296+0000,1550199,448292610,1550199,8192,8192,0,46.863,139.932,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1025,1024,4,0,5,1,0,0,0,1394000,1392640,5440,0,11680500,680,6.51383,800
2022-01-17T12:44:50.142189+0000,1551929,448292610,1551929,8192,8192,0,47.4,129.792,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1015,1014,5,0,6,1,0,0,0,1380400,1379040,6800,0,11652000,687,6.38376,800
2022-01-17T12:44:51.574348+0000,1553361,448292610,1553361,8192,8192,0,47.144,128.868,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,868,868,4,0,4,0,0,0,0,1180480,1180480,5440,0,11850000,532,6.59414,800
2022-01-17T12:44:52.949366+0000,1554736,448292610,1554736,8192,8192,0,48.002,147.876,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,879,877,8,0,10,1,0,0,0,1195440,1192720,10880,0,12037500,358,6.95521,800
2022-01-17T12:44:54.340931+0000,1556127,448292610,1556127,8192,8192,0,47.812,163.44,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,916,915,3,0,4,1,0,0,0,1245760,1244400,4080,0,12162000,210,7.16179,800
2022-01-17T12:44:55.770867+0000,1557557,448292610,1557557,8192,8192,0,47.512,162.72,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,930,925,6,5,6,5,0,0,0,1264800,1258000,8160,6800,12274500,79,7.07606,800
2022-01-17T12:44:57.336641+0000,1559123,448292610,1559123,8192,8192,0,48.066,127.836,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1004,993,13,11,11,11,0,0,0,1365440,1350480,17680,14960,12286500,22,6.97644,800
2022-01-17T12:44:58.923107+0000,1560710,448292610,1560710,8192,8192,0,47.956,136.836,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1012,1002,9,11,10,10,0,0,0,1376320,1362720,12240,14960,12282000,14,6.94035,800
2022-01-17T12:45:00.607958+0000,1562394,448292610,1562394,8192,8192,0,47.144,119.112,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1079,1076,6,2,7,3,0,0,0,1467440,1463360,8160,2720,12171000,79,6.9677,800
2022-01-17T12:45:02.225098+0000,1564012,448292610,1564012,8192,8192,0,47.901,136.008,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1033,1031,10,0,12,2,0,0,0,1404880,1402160,13600,0,12121500,171,6.94995,800
2022-01-17T12:45:03.980680+0000,1565767,448292610,1565767,8192,8192,0,46.897,161.328,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1126,1126,5,0,5,0,0,0,0,1531360,1531360,6800,0,11941500,323,6.97823,800
2022-01-17T12:45:05.946712+0000,1567733,448292610,1567733,8192,8192,0,46.974,144.636,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1195,1193,8,0,10,2,0,0,0,1625200,1622480,10880,0,11647500,534,6.6131,800
2022-01-17T12:45:07.706023+0000,1569492,448292610,1569492,8192,8192,0,47.261,145.56,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,930,930,4,0,4,0,0,0,0,1264800,1264800,5440,0,11763000,681,5.75135,800
2022-01-17T12:45:09.598954+0000,1571385,448292610,1571385,8192,8192,0,47.738,143.448,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,856,855,6,0,7,1,0,0,0,1164160,1162800,8160,0,11967000,726,4.92002,800
2022-01-17T12:45:12.196710+0000,1573983,448292610,1573983,8192,8192,0,47.516,138.576,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,932,932,7,0,7,0,0,0,0,1267520,1267520,9520,0,12067500,734,3.90344,800
2022-01-17T12:45:15.274024+0000,1577060,448292610,1577060,8192,8192,0,47.076,182.208,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1165,1164,12,0,11,1,0,0,0,1584400,1583040,16320,0,11833500,690,4.11892,800
2022-01-17T12:45:17.499806+0000,1579286,448292610,1579286,8192,8192,0,47.462,152.148,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,857,856,6,0,9,1,0,0,0,1165520,1164160,8160,0,12040500,678,4.18915,800
2022-01-17T12:45:20.002227+0000,1581789,448292610,1581789,8192,8192,0,47.351,156.948,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1012,1012,6,0,6,0,0,0,0,1376320,1376320,8160,0,12019500,720,4.39997,800
2022-01-17T12:45:22.843562+0000,1584630,448292610,1584630,8192,8192,0,47.846,168.252,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1102,1100,11,0,13,2,0,0,0,1498720,1496000,14960,0,11875500,730,4.21978,800
2022-01-17T12:45:25.146415+0000,1586933,448292610,1586933,8192,8192,0,47.407,126.576,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1064,1062,8,0,9,2,0,0,0,1447040,1444320,10880,0,11787000,679,5.02694,800
2022-01-17T12:45:27.675323+0000,1589462,448292610,1589462,8192,8192,0,47.443,149.568,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1140,1133,12,0,20,7,0,0,0,1550400,1540880,16320,0,11581500,630,4.90455,800
2022-01-17T12:45:29.895593+0000,1591682,448292610,1591682,8192,8192,0,47.472,128.868,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,959,959,9,0,9,0,0,0,0,1304240,1304240,12240,0,11641500,688,4.69942,800
2022-01-17T12:45:32.181668+0000,1593968,448292610,1593968,8192,8192,0,47.547,126.864,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,963,960,11,0,14,3,0,0,0,1309680,1305600,14960,0,11701500,683,4.58315,800
2022-01-17T12:45:34.540937+0000,1596327,448292610,1596327,8192,8192,0,47.03,130.536,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,825,825,1,0,1,0,0,0,0,1122000,1122000,1360,0,11968500,744,3.80456,800
2022-01-17T12:45:37.139242+0000,1598926,448292610,1598926,8192,8192,0,47.355,135.228,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,991,989,10,0,12,2,0,0,0,1347760,1345040,13600,0,11980500,727,4.14966,800
2022-01-17T12:45:40.165395+0000,1601952,448292610,1601952,8192,8192,0,47.447,135.72,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1172,1171,9,0,10,1,0,0,0,1593920,1592560,12240,0,11721000,725,4.21373,800
2022-01-17T12:45:42.328094+0000,1604115,448292610,1604115,8192,8192,0,47.368,155.724,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,832,830,11,0,13,2,0,0,0,1131520,1128800,14960,0,11976000,716,4.18558,800
2022-01-17T12:45:45.303228+0000,1607090,448292610,1607090,8192,8192,0,47.083,150,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1097,1096,16,0,17,1,0,0,0,1491920,1490560,21760,0,11832000,737,4.01169,800
2022-01-17T12:45:47.823554+0000,1609610,448292610,1609610,8192,8192,0,46.974,128.868,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,940,940,7,0,7,0,0,0,0,1278400,1278400,9520,0,11922000,743,4.0579,800
2022-01-17T12:45:51.109677+0000,1612896,448292610,1612896,8192,8192,0,47.121,161.568,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1161,1157,10,0,14,4,0,0,0,1578960,1573520,13600,0,11692500,730,3.84394,800
2022-01-17T12:45:53.289613+0000,1615076,448292610,1615076,8192,8192,0,47.127,156.936,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,949,945,8,0,12,4,0,0,0,1290640,1285200,10880,0,11773500,648,4.73643,800
2022-01-17T12:45:55.561722+0000,1617348,448292610,1617348,8192,8192,0,47.406,158.844,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1136,1135,8,0,9,1,0,0,0,1544960,1543600,10880,0,11566500,622,5.43974,800
2022-01-17T12:45:57.138056+0000,1618924,448292610,1618924,8192,8192,0,47.385,157.224,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,843,843,10,0,10,0,0,0,0,1146480,1146480,13600,0,11802000,662,5.8185,800
2022-01-17T12:45:59.082486+0000,1620869,448292610,1620869,8192,8192,0,47.649,168.876,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,995,995,1,0,1,0,0,0,0,1353200,1353200,1360,0,11818500,658,5.56748,800
2022-01-17T12:46:00.789266+0000,1622576,448292610,1622576,8192,8192,0,47.576,150.744,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,967,967,10,0,10,0,0,0,0,1315120,1315120,13600,0,11866500,596,6.16424,800
2022-01-17T12:46:02.506939+0000,1624293,448292610,1624293,8192,8192,0,48.314,170.64,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1009,1009,12,0,12,0,0,0,0,1372240,1372240,16320,0,11848500,551,6.39114,800
2022-01-17T12:46:04.391811+0000,1626178,448292610,1626178,8192,8192,0,47.278,137.28,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1095,1094,4,0,5,1,0,0,0,1489200,1487840,5440,0,11709000,654,6.32066,800
2022-01-17T12:46:06.350569+0000,1628137,448292610,1628137,8192,8192,0,47.268,140.412,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,962,959,11,0,14,3,0,0,0,1308320,1304240,14960,0,11770500,704,5.34346,800
2022-01-17T12:46:08.245937+0000,1630032,448292610,1630032,8192,8192,0,47.408,155.088,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1001,999,13,0,15,2,0,0,0,1361360,1358640,17680,0,11776500,726,5.74606,800
2022-01-17T12:46:10.244371+0000,1632031,448292610,1632031,8192,8192,0,47.154,185.352,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1061,1059,6,0,8,2,0,0,0,1442960,1440240,8160,0,11679000,694,5.77637,800
2022-01-17T12:46:11.828518+0000,1633615,448292610,1633615,8192,8192,0,48.155,157.02,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,941,936,15,0,19,5,0,0,0,1279760,1272960,20400,0,11815500,605,6.46283,800
2022-01-17T12:46:13.549181+0000,1635336,448292610,1635336,8192,8192,0,47.912,140.676,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1043,1042,13,0,15,1,0,0,0,1418480,1417120,17680,0,11718000,598,6.59505,800
2022-01-17T12:46:15.025911+0000,1636812,448292610,1636812,8192,8192,0,48.332,122.904,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,893,892,9,0,10,1,0,0,0,1214480,1213120,12240,0,11877000,528,6.57927,800
2022-01-17T12:46:16.609689+0000,1638396,448292610,1638396,8192,8192,0,48.464,134.28,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,983,982,15,0,15,1,0,0,0,1336880,1335520,20400,0,11905500,446,6.75289,800
2022-01-17T12:46:18.208930+0000,1639995,448292610,1639995,8192,8192,0,48.489,142.524,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1013,1013,8,0,8,0,0,0,0,1377680,1377680,10880,0,11923500,423,6.89163,800
2022-01-17T12:46:19.883552+0000,1641670,448292610,1641670,8192,8192,0,48.265,150.816,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1011,1010,14,0,16,1,0,0,0,1374960,1373600,19040,0,11869500,483,6.56844,800
2022-01-17T12:46:21.645752+0000,1643432,448292610,1643432,8192,8192,0,47.856,141.36,1000,0,0,0,0,0,0,0,0,0,12288000,0,0,12,1048,1045,15,0,17,3,0,0,0,1425280,1421200,20400,0,11818500,510,6.47053,800
